,LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,SITE LOCATION,ZIP,isyelp
959,BU21804445,TONNAGE INDUSTRIAL,,BU,2130  COWLES ST,90813,False
960,BU21800592,FIDEL DOMINGO CUEVA,EXPRESS FUMIGATION,BU,1487  COTA AVE,90813,False
961,BU21801250,MINERAL RESOURCE TECHNOLOGY INC,,BU,601  PIER D AVE,90802,False
962,BU21800078,LISSMAN FAMILY LIVING TRUST,,BU,2040 W 16TH ST,90813,False
963,BU21800079,LISSMAN FAMILY LIVING TRUST,,BU,2050 W 16TH ST,90813,False
964,BU21801809,CAL CAN HOLDINGS LLC,,BU,2130 W 16TH ST  INCLUDES 2130-34 W 16TH ST,90813,False
965,BU21802149,PACIFIC MARITIME FREIGHT,PACIFIC TUGBOAT SERVICES,BU,1512  PIER C ST,90813,False
966,BU21801954,SEABRIGHT INVESTMENTS LP,,BU,1495  SEABRIGHT AVE C,90813,False
967,BU21806088,TRISD LLC,,BU,1475  COTA AVE,90813,False
968,BU21801702,MIGUEL ROCHA,ROCHAS  SANDBLASTING RSPC.,BU,2124  GAYLORD ST,90813,False
969,BU21802316,CALIFORNIA CONCESSIONS CORP,BEACH CITIES WHOLESALERS,BU,2021 W 17TH ST,90813,False
970,BU21802355,MJ&JJ LLC,STUDEBAKER RESTORATION LTD,BU,1408  SANTA FE AVE,90813,False
971,BU21807915,ANDREW M POFF,,BU,1604  COWLES ST  1604-1614 COWLES ST,90813,False
972,BU21807955,CRAIG SHIPYARD PROPERTY CO LLC,,BU,2210  GAYLORD ST,90813,False
973,BU20653110,SILVA TRUCK & AUTO ELECTRIC INC,SILVA TRUCK & AUTO ELECTRIC,BU,1618 W ESTHER ST,90813,False
974,BU21803752,8 LANE HOLDINGS LLC,,BU,1811 W ANAHEIM ST,90813,False
975,BU21800522,SFO FORECAST INC,Find Your Feet,BU,419  SHORELINE VILLAGE DR A,90802,False
976,BU21800778,"LONG BEACH MATTRESS, LLC",,BU,2123  COWLES ST,90813,False
977,BU21708816,WHAM CONSTRUCTION LLC,,BU,2021  GAYLORD ST,90813,False
978,BU21804778,NORTHWEST DESIGN & DEV LLC,,BU,1430  COTA AVE,90813,False
979,BU21800346,K&K SIMPSON PROPERTIES LLC,,BU,1740  COWLES ST,90813,False
980,BU21800351,GILBERT HERNANDEZ,GILBERT HERNANDEZ GRAPHIC DESIGN,BU,1750  COTA AVE,90813,False
981,BU21804845,HFL HOLDINGS LLC,,BU,1520  SEABRIGHT AVE,90813,False
982,BU21808105,AMERICAN TOWERS LLC,,BU,150  PIER D AVE CELL SITE,90802,False
983,MJ21805978,CHRONIC PAIN RELEAF CENTER,,BU,1501  SANTA FE AVE,90813,False
984,MJ21700353,L B GREEN ROOM INC,LB GREEN ROOM,BU,1735 E 7TH ST,90813,False
985,BU03015410,TERRY & JULIE SMITH,,BU,1521  FREEMAN AVE,90804,False
986,BU03015452,MADELEINE STEWART,,BU,2928 E 16TH ST,90804,False
987,BU03015480,MADALON ANDERSON,,BU,2825 E 15TH ST,90804,False
988,BU03015523,"MESHKINPOUR,FARAMARZ CO TRUST",,BU,1751  ORIZABA AVE,90804,False
989,BU03015531,1772 ORIZABA PARATNERS LP,,BU,1772  ORIZABA AVE,90804,False
990,BU03015540,"OCHI, KENNETH & PATRICIA",,BU,1632  ORIZABA AVE,90804,False
991,BU03006001,RESNIK FAMILY TRUST,,BU,841  GRAND AVE,90804,False
992,BU03006010,VICTOR L AND JUDY A PETERSON,,BU,851  GRAND AVE,90804,False
993,BU03006050,DENNIS LOWE,,BU,826  EUCLID AVE,90804,False
994,BU03006061,PARVIZ FARZANEH,,BU,825  MIRA MAR AVE,90804,False
995,BU03006073,"LINDQUIST,JOANNE L TRUST",,BU,901  GRAND AVE,90804,False
996,BU03006080,ARDEN F AND RITA M BOYD,,BU,840  GRAND AVE,90804,False
997,BU20354941,"RACHEL &  BLANK, ANDREW ROSELLI",,BU,1135 E 4TH ST  1131-1135 E 4th St,90802,False
998,BU20625993,LONG BEACH DEV LLC,,BU,955 E 4TH ST  955 1/2 & 959 & 961 E 4th St,90802,False
999,BU03020841,LOWENA EXECUTIVE RESIDENCES LLC,,BU,2220  LOWENA DR,90803,False
1000,BU03020851,LOWENA EXECUTIVE RESIDENCES LLC,,BU,2202  LOWENA DR  230 Junipero/2202-08 Lowena Dr,90803,False
1001,BU03020870,THOMAS & ELIZABETH TRUST COULL,,BU,269  KENNEBEC AVE,90803,False
1002,BU03020880,MAHER A AND MILAGROS C AZER,,BU,245  KENNEBEC AVE,90803,False
1003,BU03020890,ROBERTS TRUST,,BU,237  KENNEBEC AVE,90803,False
1004,BU03020901,SAN FIESTA LIMITED PARTNERSHIP,C/O FARMERS & MERCHANTS TRUST,BU,255  KENNEBEC AVE,90803,False
1005,BU20550600,ROUGH RIDER INC,,BU,6242  NAPOLI CT,90803,False
1006,BU07047990,"COCHRAN, JERRY L CO TRUST",,BU,1732 E BROADWAY   1732-1738 E Broadway,90802,False
1007,BU07048003,JOHN W TRUST MITCHELL,,BU,1742 E BROADWAY   Includes 1742-44 E Broadway,90802,False
1008,BU07048010,CASTO CORPORATION INC,,BU,1800 E BROADWAY,90802,False
1009,BU03004491,KARAHALIOS G & A TRUST,,BU,5317  THE TOLEDO,90803,False
1010,BU20537380,NEW CINGULAR WIRELESS PCS LLC,AT&T MOBILITY,BU,4500 1/2 E PACIFIC COAST HWY,90804,False
1011,BU20537390,NEW CINGULAR WIRELESS PCS LLC,AT&T MOBILITY,BU,3935 E BROADWAY,90803,False
1012,BU06066750,CHANSUNTHY & SOTAN IM,,BU,1208  ST LOUIS AVE,90804,False
1013,BU06066790,KENNETH F HANSON,,BU,727  TERMINO AVE,90804,False
1014,BU06066802,Lisa Kaz,,BU,1051  TERMINO AVE  1051-1057 Termino Ave,90804,False
1015,BU20030610,FRED FREY,CLUB TAN,BU,3924 E ANAHEIM ST,90804,False
1016,BU20650570,RICARDO PEREZ LLERGO,DELLERGO DEVELOPMENT & CONSTRUCTION,BU,244  REDONDO AVE,90803,False
1017,BU20650580,CARLOS ALBERTO SERVIN,,BU,1445 E 7TH ST,90813,False
1018,BU20049130,HWANG CHHAY TIENG,LEE HENG MARKET,BU,2211 E ANAHEIM ST,90804,False
1019,BU03012241,POM PROPS,,BU,1021  CORONADO AVE,90804,False
1020,BU03012282,WALTER & IVY SCHROEDER,,BU,1066  OBISPO AVE,90804,False
1021,BU03012313,DEREK KOZACKO,,BU,1062  CORONADO AVE,90804,False
1022,BU03020382,KRISTIE PABST,,BU,2034  FLORIDA ST,90814,False
1023,BU03020401,JOY I LOHRKE,,BU,2045  BERMUDA ST,90814,False
1024,BU03020410,ARTHUR JULIUS & NAOMI TRUST KJONTVEDT,,BU,2041  BERMUDA ST,90814,False
1025,BU03020430,L & A DEVELOPMENT GROUP LTD,,BU,2104  FLORIDA ST,90814,False
1026,BU03020461,STORR FAMILY TRUST,,BU,2146  FLORIDA ST,90814,False
1027,BU03020471,GRACE M MUIR,,BU,2111  BERMUDA ST,90814,False
1028,BU03020530,SHIRLEY TRUSTEE SALTMAN FAMILY TR SALTMAN,,BU,2132  FLORIDA ST,90814,False
1029,BU03020551,JORGE V ALTAMIRANO,,BU,2020  BERMUDA ST,90814,False
1030,BU03020560,JACK A COLTON,,BU,2106  BERMUDA ST,90814,False
1031,BU03025301,ALEX MATICH,,BU,1161 E 1ST ST,90802,False
1032,BU03025321,SYDNEY SIMON,,BU,1218  2ND ST,90802,False
1033,BU03025330,FREDERICK SCHMIDT,2ND STREET APARTMENTS,BU,1226  2ND ST,90802,False
1034,BU03025401,MARK STRAUS,,BU,1241 E 1ST ST,90802,False
1035,BU03052822,MARIA OLIVIA BARAJAS,,BU,364  FREEMAN AVE,90814,False
1036,BU03052850,N C KLEHA,,BU,5355  LA PASADA ST  5355-69 La Pasada St,90815,False
1037,BU20226530,CHILDNET YOUTH AND FAMILY SERVICES INC,,BU,5150 E PACIFIC COAST HWY 365,90804,False
1038,BU03018052,JOSHUA SHIPP,,BU,1323  DAWSON AVE,90804,False
1039,BU03018101,CHARLES R STUCKEN,,BU,1335  ROSE AVE,90813,False
1040,BU03018123,JIMMY HEM,,BU,1353  ROSE AVE,90813,False
1041,BU03018130,DAVID V & SANGWANY T KRENG,,BU,1361  ROSE AVE,90813,False
1042,BU07027771,MILDRED M & MARGARET SCHERER SHANK,,BU,4600  2ND ST,90803,False
1043,BU20511291,LAWRENCE DARDEN,D CREATIONS CUSTOMIZED PARTY FAVORS,BU,3605 E ANAHEIM ST 320,90804,False
1044,BU07040221,"STEWART,THOMAS & JEAN TR",,BU,4515 E ANAHEIM ST,90804,False
1045,BU07040231,COLIN & CAROL MYLER,,BU,4531 E ANAHEIM ST,90804,False
1046,BU07040241,BAYSIDE INVESTMENTS LLC,,BU,4541 E ANAHEIM ST  4541-49 E Anaheim,90804,False
1047,BU03030755,MOHAMMED M HUSSAINI,,BU,901  CERRITOS AVE,90813,False
1048,BU03030793,RICHARDO PEREZ,,BU,828  ALAMITOS AVE,90813,False
1049,BU03030860,DAVID ERKMAN,,BU,1535  HELLMAN ST,90813,False
1050,BU03030885,23 AVE & HOYT LLC,,BU,745  GAVIOTA AVE,90813,False
1051,BU03009100,ARDEN F AND RITA M BOYD,,BU,163  PROSPECT AVE,90803,False
1052,BU03027471,PAMELA E VENTO,,BU,773  CERRITOS AVE  1062-74 Hellman,90813,False
1053,BU03027541,ROOSEVELT HOTEL CORP,,BU,1047 E 7TH ST,90813,False
1054,BU03027553,ROBERT TRUST GUMBINER,,BU,1010 E 7TH ST,90813,False
1055,BU03043351,CHRISTOPHER PAPPAS,,BU,1226 E 3RD ST,90802,False
1056,BU03043390,CARL E SWAIN,,BU,1261  APPLETON ST,90802,False
1057,BU03043400,DENNIS J & LOREE L MCCONKEY,,BU,1251  APPLETON ST,90802,False
1058,BU20712990,ROBERT M RIVERA,DIAMOND CONSTRUCTION,BU,643  MOLINO AVE,90814,False
1059,BU20522370,SARAH B COLNIC,ENTRUIT,BU,760  ROSWELL AVE,90804,False
1060,BU07032771,DARRYL LAM,,BU,3200 E 10TH ST  3200-3206 E 10th St,90804,False
1061,BU07032791,"MONTOYA,GILBERT & CAROLYN TR",,BU,3441 E 10TH ST,90804,False
1062,BU20232990,TRINH DIEP,SHORE NAIL,BU,189  PARK AVE,90803,False
1063,BU20404140,AMELIA TR LUIS,,BU,1430 E 7TH ST,90813,False
1064,BU20223130,PACIFIC DELTA REALTY INC,,BU,1511 E ANAHEIM ST,90813,False
1065,BU06066350,AMERICAN GOLF CORPORATION,RECREATIONAL PARK  18 HOLE GOLF #132,BU,5001  DEUKMEJIAN DR,90804,False
1066,BU06066430,AMERICAN GOLF CORPORATION,RECREATIONAL PARK 9 HOLE GOLF #133,BU,5000 E 7TH ST,90814,False
1067,BU03022206,1212 T LLC,,BU,3501 E BROADWAY,90803,False
1068,BU03022211,Edith Hu,,BU,3509 E BROADWAY,90803,False
1069,BU03022222,FOX B0SWELL,,BU,3543 E BROADWAY,90803,False
1070,BU03022230,MICHAEL J TYO,,BU,219  NEWPORT AVE,90803,False
1071,BU03022271,SASHA WITTE,,BU,3409  2ND ST,90803,False
1072,BU03022281,MADAM A K AND MANU TRUST,,BU,3417  2ND ST,90803,False
1073,BU07029221,MCDONALDS CORP,,BU,1000 E 4TH ST,90802,False
1074,BU07029241,FRED & VIRGINIA DELLISANTI,,BU,1031 E 4TH ST  1023-29 E 4th St,90802,False
1075,BU07029260,GREGORIO A AND NADINE L GARCIA,,BU,1101 E 4TH ST  Includes 1101-07 E 4th St,90802,False
1076,BU20533350,DONNA CASTELLANOS,BREATH,BU,3321 E BROADWAY,90803,False
1077,BU20115150,JOANNE M DAVIS,THE DAVIS GROUP,BU,5501  WINDWARD ST,90814,False
1078,BU20414560,BRANKO RADISAVLJEVIC MD INC,,BU,335  REDONDO AVE,90814,False
1079,BU03014162,ALLEN FAMILY TRUST,,BU,3531  WILTON ST,90804,False
1080,BU03014200,ALAN FASSNACHT,,BU,1685  LOMA AVE,90804,False
1081,BU03014210,LAURA J MOINE,,BU,1675  LOMA AVE,90804,False
1082,BU03014220,JOSE RODRIGUEZ,,BU,1669  LOMA AVE  Inclds 1669-71 Loma Ave,90804,False
1083,BU03014280,ROBERT SFREDDO,,BU,3245  WILTON ST,90804,False
1084,BU03014290,ROBERT SFREDDO,,BU,3301  WILTON ST,90804,False
1085,BU03018731,LUIS & MARTHA GONZALEZ,,BU,1051  STANLEY AVE,90804,False
1086,BU03018771,PENN PROPERTIES LLC,,BU,1019  STANLEY AVE,90804,False
1087,BU03018801,RODGER V AND MARY N WILSON,,BU,1075  RAYMOND AVE,90804,False
1088,BU20714570,BARBARA ROSS,AESTHETICS BY BARBARA,BU,1777  BELLFLOWER BLVD 103,90815,False
1089,BU03031915,WANMIAO L & JENNY V WANG,,BU,1116 E 16TH ST  1116-20 E 16th St,90813,False
1090,BU03031960,THEODORE CARUTHERS,,BU,1141 E 16TH ST,90813,False
1091,BU03031992,SOPHAL CHUM,,BU,1084 E 17TH ST,90813,False
1092,BU03032034,LAS DELICIAS INVESTMENTS LLC,,BU,1156 E 17TH ST,90813,False
1093,BU03032080,SARAH SAVELL,,BU,1725  LEWIS AVE,90813,False
1094,BU03032132,JERONIMO RAMIREZ,,BU,1715  LEMON AVE,90813,False
1095,BU20605470,TRES CAFES LLC,HOT JAVA,BU,2101 E BROADWAY,90803,False
1096,BU20527200,RONNIE LYNN DAMICO COLE,,BU,3828 E 6TH ST,90814,False
1097,BU03025200,JAMES D & SALLY OSTROWSKI,,BU,1123 E 1ST ST,90802,False
1098,BU03025234,DAVID SILLS,,BU,1125  2ND ST,90802,False
1099,BU03025251,ANGELINA ALBERT,,BU,1137  2ND ST  Inclds 1137-43 E 2nd St,90802,False
1100,BU03025263,SHERMAN S HUNG,,BU,1145  2ND ST,90802,False
1101,BU03025280,"THOMAS R, III & ARNOLD, BARBRE",,BU,1153  2ND ST  Inclds 1153-59 E 2nd St,90802,False
1102,BU03016893,JEREMY F LAWS,,BU,1214  MOLINO AVE,90804,False
1103,BU03016912,GARDENA JM LLC,,BU,1201  OHIO AVE,90804,False
1104,BU03016920,HASKEL J HAIM,,BU,1145  OHIO AVE,90804,False
1105,BU03016940,DOLORES D TRUST NEWHOUSE,,BU,1145  MOLINO AVE,90804,False
1106,BU03016960,"ALICE L & BRODEY, PHILI KLEINER",,BU,1139  MOLINO AVE,90804,False
1107,BU03021520,JACK ENTERPRISES COLTON,,BU,2449 E 5TH ST,90814,False
1108,BU03021560,WILLIAM R GOODIE,,BU,535  OHIO AVE,90814,False
1109,BU03023690,"JACK & WEDEMEYER, NANCY WINDLE",,BU,2135  2ND ST,90803,False
1110,BU03023720,RUSSELL L WYATT,,BU,2741  2ND ST,90803,False
1111,BU03011271,OBISPO WINNIPEG LLC,,BU,343  OBISPO AVE  343-09 Obispo/3128-36 Colorado,90814,False
1112,BU03011291,GREGORY SHIELDS,,BU,3127 E 3RD ST,90814,False
1113,BU03011300,WILLIAM H EDWARDS,,BU,321  OBISPO AVE,90814,False
1114,BU03011312,BOGENREIF FAMILY TRUST,,BU,315  OBISPO AVE,90814,False
1115,BU03030244,FSA CAPITAL LP,,BU,833  CHERRY AVE  833-839 Cherry Ave,90813,False
1116,BU03030290,TOAN NGUYEN,,BU,833  GARDENIA AVE,90813,False
1117,BU03030300,ALFIERI & MARIA GIGLIOTTI,,BU,819  GARDENIA AVE,90813,False
1118,BU02099993,"LIAO, PATRICIA P LIVING TRUST",,BU,1702  PARK AVE  1700 Park Ave,90815,False
1119,BU03000000,RICHARD C GUESS,,BU,1660  PARK AVE,90815,False
1120,BU03000010,PARK MANOR APTS,,BU,1740  PARK AVE,90815,False
1121,BU03000020,PACIFIC VIEW LMTD,,BU,5025 E PACIFIC COAST HWY,90804,False
1122,BU03000050,FELIX MOSLEIN,,BU,1451  ROYCROFT AVE,90804,False
1123,BU03000090,MARGARET M GUTTLER,,BU,4541 E 14TH ST,90804,False
1124,BU03000101,MITCH KRAMER,,BU,4551 E 14TH ST  4551-55 E 14th St,90804,False
1125,BU03000160,KEH CHUH AND LYNN S TING,,BU,4430 E 15TH ST,90804,False
1126,BU20722730,JUAN CARLOS GATICA-RODRIGUEZ,CARLOS CONSTRUCTION SERVICE,BU,4226 E 7TH ST,90804,False
1127,BU03027261,CATHY MOFFAT,,BU,1310  HELLMAN ST  Includes 1310-16 Hellman St,90813,False
1128,BU03027283,BETTY MOORE,,BU,1271 E 7TH ST,90813,False
1129,BU03027290,"JR, WALTER H KROY",,BU,1219 E 7TH ST,90813,False
1130,BU03027301,JOHAN A SHAHID,,BU,1315 E 7TH ST,90813,False
1131,BU07038262,R & R INVESTMENT GROUP LLC,,BU,1199 E ANAHEIM ST,90813,False
1132,BU07038270,QUY T BUI,,BU,1200 E ANAHEIM ST  Includes 1200-12 E Anaheim St,90813,False
1133,BU07038290,QUY THI BUI,,BU,1214 E ANAHEIM ST  Includes 1214-28 E Anaheim St,90813,False
1134,BU07038321,QUY THI BUI,,BU,1230 E ANAHEIM ST,90813,False
1135,BU03008620,LOREN D AND MICHELE B HANSEN,,BU,220  BELMONT AVE,90803,False
1136,BU03008641,"HESTER, JAMES M FAMILY TRUST",,BU,4115  SHAW ST,90803,False
1137,BU03008661,JEFFREY & CHRISTINE SCOTT,,BU,4114  SHAW ST  4114-18 Shaw St/214 Belmont Av,90803,False
1138,BU03008670,YELLEN JEFFREY,,BU,208  BELMONT AVE,90803,False
1139,BU03008680,JACK G JOSEL,,BU,206  BELMONT AVE,90803,False
1140,BU03008700,RIFAT MUFTI,,BU,209  ROSWELL AVE,90803,False
1141,BU03008720,DALE F ET AL WIESE,,BU,4100 E BROADWAY,90803,False
1142,BU03008751,"HORN,RONALD TRUST",,BU,185  XIMENO AVE,90803,False
1143,BU20534122,CHANTHA LIM,,BU,1466  ALAMITOS AVE,90813,False
1144,BU03028174,JAMES E WOLF,,BU,616  ORANGE AVE,90802,False
1145,BU03028222,M B EQUITY,,BU,500  ORANGE AVE,90802,False
1146,BU03028230,BERRO ASSETS LLC,,BU,448  ORANGE AVE,90802,False
1147,BU03026602,C & F 1750 E 1ST STREET LLC,,BU,1750 E 1ST ST,90802,False
1148,BU03026610,LAWRENCE M & ILA R SPRING,,BU,1756 E 1ST ST,90802,False
1149,BU03026630,LAWRENCE M & ILA R SPRING,,BU,31  HERMOSA AVE,90802,False
1150,BU03026642,FOX BOSWELL,,BU,"1771 E OCEAN BLVD  Incl 5,7,9,11 Hermorsa",90802,False
1151,BU03026711,CAROL MC KELVEY,,BU,1701 E OCEAN BLVD  2-18 Gaviota/1701 E Ocean Blvd,90802,False
1152,BU03026740,MARIE E LANGLEY,,BU,1708  2ND ST,90802,False
1153,BU03016054,1613 STANTON LLC,,BU,1611  STANTON PL,90804,False
1154,BU03016060,BARBARA S SHOAG,,BU,1567  STANTON PL,90804,False
1155,BU03016090,JACK E COMBEST,,BU,1505  STANTON PL,90804,False
1156,BU03016151,LORENZO & ESTHER URIBE,,BU,2208 E 15TH ST,90804,False
1157,BU03016193,BONG A KANG,,BU,1485  JUNIPERO AVE,90804,False
1158,BU03016200,CARLOS PEDRA,,BU,2211  SPAULDING ST,90804,False
1159,BU07065603,MADIN INC,,BU,1002  OBISPO AVE  1002-1010 Obispo Ave,90804,False
1160,BU07065671,M M G D PROPERTIES LLC,,BU,1365  OBISPO AVE,90804,False
1161,BU07032042,SEVEN PACIFIC STREET LLC,,BU,5560 E 7TH ST,90804,False
1162,BU07032063,PAJIS STATION LLC,,BU,5630 E 7TH ST,90803,False
1163,BU20715400,SHERRA MAREE SWAILES,RUBY & BEE,BU,3501  RANSOM ST 103,90804,False
1164,BU07038144,ALLAN B & SARAM LIM,,BU,1064 E ANAHEIM ST,90813,False
1165,BU20033951,SHELLY MASSICOTTE,PACIFIC COAST STYLE,BU,6232 E PACIFIC COAST HWY,90803,False
1166,BU07029503,"BORSETTO, ROBERT A CO TR TRUST",,BU,1538 E 4TH ST,90802,False
1167,BU07029512,WURR FAMILY TRUST,,BU,1631 E 4TH ST,90802,False
1168,BU07029520,"PINTERPE, LIVIO TRUST",,BU,1632 E 4TH ST,90802,False
1169,BU07029551,"REID,JOHN T & PAMELA D TR",,BU,1704 E 4TH ST  1702-1708 E 4th St,90802,False
1170,BU07048202,"TEDESCO, GREGORY & VICKI TRUST",,BU,1201 E BROADWAY,90802,False
1171,BU07069952,JOCELYN C THAV,,BU,1601 E PACIFIC COAST HWY,90806,False
1172,BU07069970,TAN DAC AND TOAN THI TR TRINH,,BU,1710 E PACIFIC COAST HWY,90806,False
1173,BU03042045,CURLEY L GASTON,,BU,878  MARTIN LUTHER KING JR AVE,90813,False
1174,BU03042060,PHOENIX PARTNERSHIP,,BU,840  MARTIN LUTHER KING JR AVE,90813,False
1175,BU03042081,CLAUDIA KESHISHIAN,,BU,801  ALAMITOS AVE,90813,False
1176,BU03042091,TINA HANSEN,,BU,816  MARTIN LUTHER KING JR AVE,90813,False
1177,BU04075600,MICHAEL N BELISLE,,BU,3235 E 15TH ST,90804,False
1178,BU04075680,SCHRAG-WALLACE INVESTMENTS,,BU,2111 E 7TH ST,90804,False
1179,BU04076210,RICHARD W HUSSEY,,BU,125  EUCLID AVE,90803,False
1180,BU03006620,FREDRICK A JR FRANGENTE,,BU,3822 E 7TH ST,90804,False
1181,BU03006630,"CATHERINE AND GIPOOR, CYRUS GIPOOR",,BU,672  GRAND AVE,90814,False
1182,BU03006641,TINO MAGNATTA,,BU,4120 E 7TH ST  4120-28 E 7th St,90804,False
1183,BU03006700,ELENA PAPINI,,BU,3725 E 4TH ST,90814,False
1184,BU03078940,GEORGE A SEHREMELIS,GOLDEN BURGER,BU,2301 E 4TH ST,90814,False
1185,BU01080153,PALOS VERDES BUILDING FUND,,BU,5175 E PACIFIC COAST HWY,90804,False
1186,BU03043860,ANTHONY J TOIA,,BU,1734 E 3RD ST,90802,False
1187,BU03043870,IRENE & RUSSELL E BERKLEY,,BU,1744 E 3RD ST,90802,False
1188,BU03043880,JACK & JUDY COLTON,,BU,1750 E 3RD ST,90802,False
1189,BU03043893,LAND MARKETING CORP,,BU,1762 E 3RD ST,90802,False
1190,BU03043930,CLIFTON EAKIN,,BU,1745  APPLETON ST,90802,False
1191,BU03043960,"R & C L  OUELLETTE, R &L LINES",,BU,1721  APPLETON ST,90802,False
1192,BU03043970,LOREN D HANSEN,,BU,1711  APPLETON ST,90802,False
1193,BU03043991,AL FERNANDEZ,,BU,1714  ERIE ST  1714-18 Erie St,90802,False
1194,BU03044030,DAN MANNING,,BU,1727 E 3RD ST,90802,False
1195,BU07037321,"MARTINEZ, CIRILO TR ETAL",,BU,963  ALAMITOS AVE,90813,False
1196,BU07024043,S & R PARTNERS LLC,,BU,225  BELMONT AVE,90803,False
1197,BU20648090,RAMIRO HUERTA,,BU,776  TEMPLE AVE,90804,False
1198,BU20250870,"BUNMA, LAMYONG & MALYVAN TR",,BU,2015 E 10TH ST,90804,False
1199,BU20646840,RUDY M ROMO,ROMO ACQUISITION & RELOCATION SERVICES,BU,5585 E PACIFIC COAST HWY 110,90804,False
1200,BU07029672,1944 E 4TH STREET LLC,,BU,1944 E 4TH ST,90802,False
1201,BU07029681,MARYRAM TR/DAVE B & ERIC M BARSAM BARSAM,,BU,1945 E 4TH ST  Includes 1949-57 E 4th St,90802,False
1202,BU07029690,HUI TONG (AKA DAVID) HAN,,BU,2011 E 4TH ST,90814,False
1203,BU07029711,RAMIN BRAL,,BU,2018 E 4TH ST  Includes 2018-22 E 4th St,90814,False
1204,BU03018531,STEPHEN A MORRIS,,BU,1131  DAWSON AVE,90804,False
1205,BU03018541,L & B REAL ESTATE,,BU,1065  TEMPLE AVE,90804,False
1206,BU20552670,DAVID S CAETTA,DREAM OUT LOUD,BU,620  EUCLID AVE,90814,False
1207,BU20402200,LENNY BLACKMAN,LENNY BLACKMAN,BU,318  NEWPORT AVE,90814,False
1208,BU07032410,CIRILO AND THERESA MARTINEZ,,BU,1060 E 10TH ST,90813,False
1209,BU03024290,HAROLD GRABOYSKY,,BU,1030 E 1ST ST,90802,False
1210,BU03024300,EDWARD W ARNOLD,,BU,1034 E 1ST ST,90802,False
1211,BU03024330,JASON L HOLCOMB,,BU,31  CERRITOS AVE  Includes 31-33a Cerritos,90802,False
1212,BU03024361,TOM AMMIRATO TRUST,,BU,1055 E OCEAN BLVD,90802,False
1213,BU07038973,MIGUEL E SALAZAR,,BU,2401 E ANAHEIM ST,90804,False
1214,BU07038982,SIDNEY S HENG,,BU,2403 E ANAHEIM ST,90804,False
1215,BU07039000,"PALLARES, CARLOS O TRUST",,BU,2416 E ANAHEIM ST  Includes 2416-18 E Anaheim St,90804,False
1216,BU07039021,L & A PROPERTIES LLC,,BU,2435 E ANAHEIM ST  2427 E Anaheim St,90804,False
1217,BU20428652,E & L ASSOCIATES INC,OLIVES GOURMET GROCER,BU,3510 E BROADWAY,90803,False
1218,BU20728830,NAVARRO NORTON PARTNERS LLC,LOLA'S MEXICAN CUISINE,BU,2030 E 4TH ST  David Hobgood,90814,False
1219,BU03019792,LESLIE SMITH,,BU,536  ST LOUIS AVE,90814,False
1220,BU20144630,BASTEDO PSYCHOLOGICAL INC,COAST COUNSELING SERVICES,BU,5199 E PACIFIC COAST HWY 504,90804,False
1221,BU03005211,J-MAR INVESTMENTS CO,,BU,384  TREMONT AVE,90814,False
1222,BU03005250,TED AND OLGA STAVROS,,BU,1382  LOMA AVE,90804,False
1223,BU03005272,MICHAE M A & L LIVING TRUST MONTABONE,,BU,1360  EUCLID AVE,90804,False
1224,BU03005371,BRUCE HYNE,,BU,1715  TERMINO AVE,90804,False
1225,BU07031155,PIZZANISTA LLC,,BU,1837 E 7TH ST,90813,False
1226,BU07031191,SALVADOR & AGUSTINA MEDIA,,BU,2000 E 7TH ST,90804,False
1227,BU06059137,RONALD H & ADELE M BANNER,,BU,1134  HELLMAN ST,90813,False
1228,BU06059172,ERNEST AND GUDELIA MARRUJO,,BU,1366  JUNIPERO AVE,90804,False
1229,BU06059190,KENNEBEC PROP,,BU,232  KENNEBEC AVE,90803,False
1230,BU06059200,THOMAS & ELIZABETH TRUST COULL,,BU,240  KENNEBEC AVE,90803,False
1231,BU04001200,"COCHRAN, JUDY",,BU,1735  2ND ST  1735 & 1734 1/2 E Brdway,90802,False
1232,BU04002280,JOE JOST'S INC,JOE JOST'S INC,BU,2803 E ANAHEIM ST,90804,False
1233,BU04002440,RANCE KING PROP INC,R K PROP,BU,3737 E BROADWAY,90803,False
1234,BU05008640,"VOLUNTEERS OF AMERICA, THE",CENTRAL KITCHEN,BU,1515  ALAMITOS AVE,90813,False
1235,BU05008660,TOMAS & ANTONIO MONTES,CHEMAS PLACE,BU,1060 E 10TH ST,90813,False
1236,BU07047531,SCOTT HUNTER TRUST,,BU,3316 E BROADWAY,90803,False
1237,BU07047540,BLAIR FAMILY REAL ESTATE LIMITED PARTNERSHIP,,BU,3319 E BROADWAY,90803,False
1238,BU07047551,KEIRO KOGA,,BU,3324 E BROADWAY   3322 E Broadway,90803,False
1239,BU07047570,"MOORE HUNTER, BETTY & GREIDER, CURTIS",,BU,3141 E BROADWAY   3131-3145 E Broadway,90803,False
1240,BU07047581,SHAHBANI FAMILY TRUST/ABBASSI FAMILY TRUST,,BU,3200 E BROADWAY   Includes 3200-22 E Broadway,90803,False
1241,BU07048131,LESLIE GAMMEL,,BU,1349 E BROADWAY   1345-49 E Broadway,90802,False
1242,BU07039051,JACK & PATRICIA A ERNANDES,,BU,2500 E ANAHEIM ST,90804,False
